frame.time_epoch,ip.src,ip.dst,protocol,src_port,dst_port,frame.len
1518612826.735696,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.735708,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735715,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.735727,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735747,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735748,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735756,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73577,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735774,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.735782,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735837,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735838,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735839,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.73585,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.735865,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735866,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735872,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.735905,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735906,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735915,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.735929,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.73593,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735938,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73595,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735969,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735977,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73599,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735991,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.735996,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736027,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736028,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736037,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73605,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736056,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736063,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736085,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736115,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736116,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736125,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736138,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736139,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736147,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736171,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736176,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736196,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736197,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736205,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736217,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736218,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736224,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73625,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736274,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736275,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736281,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736313,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736321,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736344,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736345,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736353,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736365,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736372,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736377,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736399,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736424,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736425,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736432,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736444,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736451,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736463,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736509,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736516,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736959,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736973,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.736981,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.736995,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.73721,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737223,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73724,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737241,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737251,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737267,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737274,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737279,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737307,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737308,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737319,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737333,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737334,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737342,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737355,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737372,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.73738,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737393,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737393,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737399,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737411,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737429,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737435,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737446,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737454,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.73746,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73747,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737508,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737509,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737518,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737531,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737536,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737547,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.73757,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737571,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737578,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737591,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737598,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.73761,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737636,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737637,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737647,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737661,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737666,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737677,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737693,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737701,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737714,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737715,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737721,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737741,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737767,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737768,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737778,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737791,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737796,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737808,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737827,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737835,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737854,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737854,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.73786,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737873,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737874,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737882,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737894,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737925,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737926,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737935,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737948,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737955,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.737966,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737989,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.737995,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.738014,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.738015,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.738024,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.738037,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.738038,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.738045,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.739915,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.74434,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744341,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744359,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744379,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74438,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744388,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744403,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744431,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744432,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744439,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744454,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744455,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744461,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744474,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744479,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744486,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74454,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744541,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744542,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744551,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744567,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744568,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744574,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744607,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744608,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744615,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744629,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74463,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74464,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744654,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74467,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744675,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744697,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744698,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744706,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744719,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74472,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744727,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744757,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744758,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744767,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.74478,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744789,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744794,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744819,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744849,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74485,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744858,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744871,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744878,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.74489,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74491,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744911,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744919,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744932,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744938,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744951,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744973,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74498,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.744993,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.744994,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745001,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.74503,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745056,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745057,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745065,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745078,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745084,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745096,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745118,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745124,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745143,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745145,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745153,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745165,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745166,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745174,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745204,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745204,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745213,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745227,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745234,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745239,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745265,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745289,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74529,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745298,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745311,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745316,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745328,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745354,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745355,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745363,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745375,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745381,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745423,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745424,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745434,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745449,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74545,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745456,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745469,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745485,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74549,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745502,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745509,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745513,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745533,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745559,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74556,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745567,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745579,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745584,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745591,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745646,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745647,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745648,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745657,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745672,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745673,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745679,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745708,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745709,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745715,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745727,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745741,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745746,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745766,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745792,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745793,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.7458,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745813,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745819,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745831,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745854,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745859,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.74588,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745881,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745888,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.7459,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745901,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745907,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745941,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745962,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745962,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74597,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745982,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.745987,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.745999,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746025,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746026,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746032,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746045,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746054,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746066,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746087,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746092,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746105,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746106,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746115,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746131,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746138,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746144,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746165,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74619,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746191,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.7462,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746213,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746217,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746229,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746253,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746254,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.74626,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746272,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746279,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.74629,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746308,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746314,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746335,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746336,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746344,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746357,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746358,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.746366,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.746392,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.747444,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.74751,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.747524,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.747631,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.751119,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.751133,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.751147,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.751164,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.751165,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
1518612826.751173,172.31.64.111,93.184.215.240,TCP,49600.0,80.0,54
1518612826.751188,93.184.215.240,172.31.64.111,TCP,80.0,49600.0,1514
