Timestamp,flow_count,Flow Duration_mean,Flow Duration_std,Tot Fwd Pkts_sum,Tot Bwd Pkts_sum,TotLen Fwd Pkts_sum,TotLen Bwd Pkts_sum,Flow Byts/s_mean,Flow Pkts/s_mean,Flow IAT Mean_mean,SYN Flag Cnt_sum,ACK Flag Cnt_sum,RST Flag Cnt_sum,FIN Flag Cnt_sum,PSH Flag Cnt_sum,URG Flag Cnt_sum,unique_dst_ports,dominant_label,attack_ratio,attack_present
2018-02-14 09:25:00,1886,15927375.162778366,34573602.09228692,14669,19347,621190,19475187,228568.64868542404,25806.63250818461,4774140.281726728,58,572,152,7,694,138,265,Benign,0.0,0
2018-02-14 09:26:00,1381,10096740.200579291,22952291.584945533,6204,5114,469755,2256674,220432.1252965978,40631.72992308485,5577645.860554048,43,599,162,2,571,168,299,Benign,0.0,0
2018-02-14 09:27:00,956,14144408.74790795,29426256.821951106,5388,4633,405119,2683263,441170.855579782,21097.208711410705,9284412.832830997,18,367,178,2,509,44,186,Benign,0.0,0
2018-02-14 09:28:00,1210,14820996.60661157,31653810.172743976,6220,4787,558234,1247085,271402.88807349437,13650.488809423292,7314360.389598326,7,326,175,2,667,14,149,Benign,0.0,0
2018-02-14 09:29:00,1768,14318513.36877828,33042911.72372856,8839,7880,710876,3506055,262030.63190385807,14033.140781031252,5314066.251160238,18,447,122,1,793,39,193,Benign,0.0,0
2018-02-14 09:30:00,1801,10127026.177679067,26515725.778976113,12213,15648,683177,16046810,151306.34842049648,9657.682254794514,5247360.520012691,10,606,173,0,872,57,191,Benign,0.0,0
2018-02-14 09:31:00,1858,8623657.68191604,24593937.49490469,7780,6845,521727,3561639,177558.74916653894,17211.27964486535,4893360.946718677,18,758,132,1,832,101,250,Benign,0.0,0
2018-02-14 09:32:00,2462,17902027.693744924,37601260.5796131,19458,23267,1061995,20943741,269080.4782104739,24119.168564260755,4489203.973470022,72,592,156,8,1010,59,274,Benign,0.0,0
2018-02-14 09:33:00,2905,18384111.534595527,38511248.27551412,17392,18401,1151047,10943941,344481.7448586645,18778.280825095804,3597438.113888479,61,517,165,9,1113,99,268,Benign,0.0,0
2018-02-14 09:34:00,1305,14199864.780842911,30930836.500569858,8834,10169,531325,9479471,332934.82924985513,34443.404402657296,6741680.087201741,55,561,99,12,493,130,313,Benign,0.0,0
2018-02-14 09:35:00,1305,10978558.728735631,26783507.420517128,5441,3883,492647,744087,397248.02751903853,64163.2734621531,5914660.395338303,80,614,93,6,545,147,291,Benign,0.0,0
2018-02-14 09:36:00,1615,14507989.273684211,33952984.476933874,12365,15139,710311,14249029,381944.8950626052,55460.33094190929,3535958.643993158,161,535,118,18,635,68,230,Benign,0.0,0
2018-02-14 09:37:00,1742,16476684.541331803,35529312.02834948,11258,13167,750337,9503138,107506.76985526233,13322.693619940468,3561305.6404048414,27,364,80,7,784,29,168,Benign,0.0,0
2018-02-14 09:38:00,2767,17585314.65124684,37915580.87819857,15472,16264,1074235,9241672,227180.838389009,17665.025363851117,2538516.1598431217,68,542,104,18,1008,105,233,Benign,0.0,0
2018-02-14 09:39:00,1233,8168701.558799676,22724779.297314405,5221,3782,453659,634828,307980.9885457536,42562.58534793712,4246743.2719196,76,554,173,8,558,103,237,Benign,0.0,0
2018-02-14 09:40:00,1371,10273106.181619257,26301828.596161515,6290,4801,539524,908598,528722.5214411799,60557.88715854639,3921826.068254877,104,573,217,11,627,85,192,Benign,0.0,0
2018-02-14 09:41:00,1540,10539309.590909092,28254331.49813829,7113,6118,520387,2812643,629221.0515677911,64865.80875448276,3797495.2076060525,129,474,191,16,586,60,219,Benign,0.0,0
2018-02-14 09:42:00,1323,13398443.28798186,31837076.13362108,6287,5401,536982,1487190,231460.84986218475,22175.405268819453,3976167.205406664,17,287,126,7,573,32,127,Benign,0.0,0
2018-02-14 09:43:00,756,12460276.222222222,27363192.61517544,3608,2680,342931,489632,173251.53179397233,16900.14301904843,7024624.422287226,19,268,123,0,416,46,120,Benign,0.0,0
2018-02-14 09:44:00,1358,16152348.73784978,34233253.819933906,8409,8526,705869,4382090,202787.04702058027,21044.446047233207,4448881.607473148,38,301,188,2,704,36,155,Benign,0.0,0
2018-02-14 09:45:00,1912,10656548.315376569,27166539.38424173,8787,7537,808456,1928356,242967.83778735637,26367.377918867252,3358175.8151379023,42,524,171,7,949,44,166,Benign,0.0,0
2018-02-14 09:46:00,2894,13298854.486869385,33288149.214025646,14958,17084,1027053,11016566,157515.1707929423,12294.282789919105,2723361.6319053904,45,665,112,1,1119,125,261,Benign,0.0,0
2018-02-14 09:47:00,2945,11829440.565704584,31247827.645157613,14097,16104,1039138,9779334,329563.4381151111,24872.40554105882,2166644.1516461135,67,708,107,9,1180,78,248,Benign,0.0,0
2018-02-14 09:48:00,1197,9092034.521303259,23479799.994516812,5898,4804,573283,923449,201500.3426658717,41671.59057895204,4194378.295531118,39,464,189,10,653,108,223,Benign,0.0,0
2018-02-14 09:49:00,1702,11559977.801410105,29191264.075417247,7639,5924,618693,1517819,510118.88716194785,61025.11748896906,3570262.769072077,153,608,211,16,684,83,240,Benign,0.0,0
2018-02-14 09:50:00,3026,14156372.002313284,34485326.473033555,20012,23859,1108991,19589147,293041.9556037803,29579.36321845563,2054445.4669850534,120,629,204,13,1116,69,253,Benign,0.0,0
2018-02-14 09:51:00,3215,17262977.80311042,37658791.77535558,21071,24691,1358619,18035764,251823.98608246451,18853.368889276342,2043860.512833265,91,544,132,14,1203,89,276,Benign,0.0,0
2018-02-14 09:52:00,1776,13625153.219594594,32043878.86019231,12910,20292,644706,21883345,297156.2671956964,37777.810678677175,3621332.5189452255,93,620,126,16,573,140,277,Benign,0.0,0
2018-02-14 09:53:00,1321,9785140.136260409,25089908.96257009,5262,3531,393645,667308,481744.7354530498,65154.15897223314,4115761.5672588935,150,689,72,12,449,154,322,Benign,0.0,0
2018-02-14 09:54:00,1149,10946814.451697128,27485634.141891606,7425,9090,437976,8450085,574216.1797653661,79990.96379937077,4241921.112381274,127,460,76,15,471,60,222,Benign,0.0,0
2018-02-14 09:55:00,950,11802650.172631579,27402926.13133831,4589,3564,439926,1017907,161227.40302633878,31392.239113996166,5890500.533884174,38,279,80,3,498,32,143,Benign,0.0,0
2018-02-14 09:56:00,1898,16884664.412539516,36774011.63712992,15555,21545,901460,20855446,130712.26419990839,10750.654081143935,2851740.510377436,47,312,112,2,775,52,185,Benign,0.0,0
2018-02-14 09:57:00,1470,16816252.68979592,35471614.97796007,9353,9870,611382,6667751,353980.75999996084,21240.358103626793,3723241.2997024413,32,321,149,12,676,59,162,Benign,0.0,0
2018-02-14 09:58:00,1299,11320750.493456505,27653766.483987205,8819,10494,516240,9711623,191801.6274438796,27824.646670564252,4343506.608419137,39,470,134,4,566,97,216,Benign,0.0,0
2018-02-14 09:59:00,2041,13830339.493385596,32539232.2435572,10867,13385,868343,9889493,361132.8950561397,39132.75591245185,2717185.3246077737,104,519,145,14,780,82,224,Benign,0.0,0
2018-02-14 10:00:00,2986,14522636.285331547,34303258.86309648,19260,23134,1110943,19406232,448243.55150982714,29202.822763772132,2249557.151171285,79,660,119,26,1136,94,249,Benign,0.0,0
2018-02-14 10:01:00,1780,9371954.743820224,25723722.036979552,7782,6729,591743,2445890,305103.3823848628,30547.31089811827,3116168.928889933,29,649,158,8,810,132,265,Benign,0.0,0
2018-02-14 10:02:00,1791,6338796.393076493,20435299.169848464,9404,10301,417905,9099690,605880.8737528176,50769.16770898418,2851864.309315568,92,812,115,11,787,118,255,Benign,0.0,0
2018-02-14 10:03:00,2255,14884967.0691796,34630958.548969425,13827,15134,952814,10442286,490201.4596423183,42872.63528370087,2761006.1914798734,138,550,221,19,896,56,225,Benign,0.0,0
2018-02-14 10:04:00,1842,16721465.834961997,36897241.57069263,13196,16727,775255,14175193,234916.89025489902,24632.75501752673,3132042.180924052,53,326,186,9,755,69,188,Benign,0.0,0
2018-02-14 10:05:00,1584,15570535.083964646,35046987.953297965,8684,9812,656834,5736880,267364.78906592587,21874.04249007059,3381906.277110104,43,376,152,5,653,82,199,Benign,0.0,0
2018-02-14 10:06:00,1375,14210947.477090908,32680122.28352416,11024,12932,649702,11754432,381983.23931381124,47568.45997372502,4292611.737862112,92,468,188,6,638,90,247,Benign,0.0,0
2018-02-14 10:07:00,1023,11299825.90518084,26589596.91584765,4977,3716,443759,679165,528947.4909906024,60807.57975456825,5093904.510359052,87,433,198,6,492,98,215,Benign,0.0,0
2018-02-14 10:08:00,960,9686740.0,24397612.606503118,7524,9047,412418,8904533,313652.33399395796,30744.15306444837,5093855.841912229,42,360,113,0,520,53,149,Benign,0.0,0
2018-02-14 10:09:00,1186,12243170.94772344,30189171.413475495,6223,6678,484357,4338224,122894.0308077892,25786.57962028939,4834314.220092617,30,310,102,1,560,23,134,Benign,0.0,0
2018-02-14 10:10:00,1297,12127294.098689282,30295616.456899155,10393,15167,480526,16364223,122167.83858087039,12941.081294432093,3850860.7441047905,12,310,111,0,606,23,122,Benign,0.0,0
2018-02-14 10:11:00,1035,11709590.350724638,27304495.39276705,5314,4959,471446,2504909,444309.5031347465,11961.23399315302,5862947.539673793,10,231,143,0,514,41,121,Benign,0.0,0
2018-02-14 10:12:00,1940,14910049.834020618,33670233.987871066,14033,18150,790801,17082777,88781.93708987888,14037.556861974654,3892216.22547995,47,388,117,0,798,69,205,Benign,0.0,0
2018-02-14 10:13:00,2776,14497415.9870317,33944504.29204892,19634,25709,1099062,23329629,236607.22456019392,19677.25580941366,2278241.3804944726,80,470,163,12,993,94,251,Benign,0.0,0
2018-02-14 10:14:00,1356,11072376.230825959,27632893.050772395,7266,7523,560900,5249716,446223.1983519364,40179.976086121984,3998055.62223469,34,432,153,12,575,132,258,Benign,0.0,0
2018-02-14 10:15:00,1234,13206475.466774717,29573553.72973871,11023,16090,600676,18151227,255500.75821012582,31222.440682099368,4449857.794725445,37,443,78,6,566,111,227,Benign,0.0,0
2018-02-14 10:16:00,1477,7982419.32633717,24100297.674596842,8213,10727,506480,10081572,444758.4808722402,49561.55728858445,3257273.065563372,115,602,112,10,636,87,218,Benign,0.0,0
2018-02-14 10:17:00,2541,11749298.920897285,31157292.699083906,13191,14192,832122,8749749,216587.24411067946,13136.970990665424,2325088.283877468,41,653,93,3,1055,66,207,Benign,0.0,0
2018-02-14 10:18:00,2371,13555950.314213412,33474046.483843222,16496,22021,816678,20312884,180309.88098675187,14069.437350397768,2303709.7471926226,40,533,106,5,943,88,214,Benign,0.0,0
2018-02-14 10:19:00,1538,13169499.616384916,31561162.763572767,8133,8495,592904,5060022,171387.55274695938,25758.7864609073,3350465.521257571,47,450,102,7,606,93,206,Benign,0.0,0
2018-02-14 10:20:00,1380,10808843.705797102,27537675.985620704,10235,16021,496122,17852950,279945.2464386405,31189.556248575984,4176056.31826038,80,539,133,7,573,113,233,Benign,0.0,0
2018-02-14 10:21:00,1157,9688213.499567848,23782717.916327477,5771,6570,535654,4255592,271811.81160540355,49116.096069154686,4199177.751659778,76,375,111,6,534,62,200,Benign,0.0,0
2018-02-14 10:22:00,1412,8866928.107648725,19808317.85925081,8845,9729,662432,7195166,111469.86104452764,20679.676499292007,3456833.4322887575,20,269,113,4,697,27,130,Benign,0.0,0
2018-02-14 10:23:00,955,10974020.609424084,24740697.42604013,5436,5523,576282,2608955,400034.8611185824,26196.77357187598,5804333.703590299,26,231,158,2,624,37,110,Benign,0.0,0
2018-02-14 10:24:00,888,11132347.872747747,24084354.60218337,6517,9049,615224,7652930,150348.8206217933,10206.093641367108,5412833.564602606,11,191,176,0,630,27,113,Benign,0.0,0
2018-02-14 10:25:00,1635,16992671.930275228,36601174.11492203,10007,10932,587411,7051241,190002.37782825337,15879.752037797469,3202856.080090703,31,297,67,4,682,38,169,Benign,0.0,0
2018-02-14 10:26:00,1093,14723706.217749314,32566742.440488674,5616,5012,457520,1779867,203452.74515253457,19553.646306794217,4898508.804077807,10,231,75,0,554,30,116,Benign,0.0,0
2018-02-14 10:27:00,2609,15866178.901494825,35589555.92494406,16635,18949,921721,14126391,307196.64296394895,24131.278324067905,2257776.520231527,108,575,133,11,1035,118,312,Benign,0.0,0
2018-02-14 10:28:00,1758,13879222.986916952,32050587.446733315,10598,13538,701164,11708247,394701.1572834561,31677.260173970073,3273793.890714806,91,510,100,9,697,109,245,Benign,0.0,0
2018-02-14 10:29:00,1252,11103604.615814697,26294659.317280043,5558,5112,493084,2531694,354186.3830844785,30563.065146549114,4342005.064186402,38,458,138,2,547,144,250,Benign,0.0,0
2018-02-14 10:30:00,2822,15242276.909992913,35162983.93072669,15961,17641,1010477,12558842,414797.40028548386,43879.89285935959,2214519.4403450233,176,721,48,30,970,116,323,Benign,0.0,0
2018-02-14 10:31:00,3102,14683604.08833011,34995793.79155637,14192,13602,888925,5681940,333311.7372402107,32293.715538923574,2301840.4359150953,112,753,62,14,1083,167,329,Benign,0.0,0
2018-02-14 10:32:00,2981,14350255.833612882,34621354.690439425,18413,21890,895770,18149313,317527.7152533053,26905.97019472936,2291402.2055590022,94,805,85,10,1053,161,317,Benign,0.0,0
2018-02-14 10:33:00,2984,4504445.018431636,17896779.120385785,8028,6200,479325,857682,217570.15953072274,465824.31168816594,1832410.3161412578,132,908,80,23,1884,194,319,Benign,0.3753351206434316,1
2018-02-14 10:34:00,3296,4022895.674757282,16752538.727650857,10787,12749,518787,10502534,188591.694871655,755374.647316357,1797396.014056795,148,591,168,13,2524,109,295,FTP-BruteForce,0.6007281553398058,1
2018-02-14 10:35:00,3546,5817761.871968416,21873175.806732118,9966,9694,691891,3603285,192430.77761455797,689728.6724629464,1729484.9489620037,110,457,136,8,2686,75,238,FTP-BruteForce,0.5640157924421884,1
2018-02-14 10:36:00,3459,4724824.96126048,19796415.027319472,13321,16792,537416,15033705,56999.50993874642,688490.4522046,1654407.0510606852,21,286,86,9,2607,46,173,FTP-BruteForce,0.5753107834634288,1
2018-02-14 10:37:00,3826,7862137.870622059,26214080.673479963,12749,15108,816349,9279040,118559.95045090465,631510.7008876458,1809524.917024064,43,335,99,6,2736,56,175,FTP-BruteForce,0.5227391531625719,1
2018-02-14 10:38:00,3558,5984228.973299607,22279073.017263837,10537,11092,660537,5962159,66967.79329433825,646335.7540443087,1671266.5393911633,58,420,90,7,2623,55,205,FTP-BruteForce,0.5593029792017987,1
2018-02-14 10:39:00,4905,8705854.777981652,27649766.68142924,16464,17332,1072438,8140289,206153.66822845227,493593.8001129592,1366932.3438670544,76,599,129,15,2981,117,295,Benign,0.4057084607543323,1
2018-02-14 10:40:00,5141,8148339.3110289825,26890073.50075152,17846,20597,1015930,13176625,347082.22745224286,467715.1213349283,1398413.9809847856,82,687,109,20,2966,143,305,Benign,0.38513907800038905,1
2018-02-14 10:41:00,4703,8093724.2536678715,26590608.296086617,16201,15654,1061620,6952328,209802.07218969212,534074.6639412164,1342811.7721320873,137,650,147,15,2920,128,334,Benign,0.425260472039124,1
2018-02-14 10:42:00,3355,4380681.381818182,18343347.72543978,8767,10483,551672,6426655,174300.30111713643,742915.262685336,1831685.363587962,105,559,167,16,2553,103,293,FTP-BruteForce,0.5931445603576752,1
2018-02-14 10:43:00,3641,5438970.227684702,21046546.759731792,9472,8201,590484,2184080,408349.8367353528,690596.7466291492,1795776.6619990028,156,628,103,30,2609,135,313,FTP-BruteForce,0.549299642955232,1
2018-02-14 10:44:00,3936,7904229.330792683,25942407.724210545,12934,14133,792112,7741464,95162.17698145684,633318.1305240148,1647651.9463744736,88,388,84,14,2711,56,209,FTP-BruteForce,0.505589430894309,1
2018-02-14 10:45:00,4214,9456112.7584243,28499812.395794824,14090,14362,909273,6468990,150436.97693476267,572568.7641275858,1887029.334849888,61,444,124,19,2812,90,228,Benign,0.47223540579022305,1
2018-02-14 10:46:00,3713,7822020.9814166445,25861286.28843636,10905,10745,699895,3877001,233180.46952090942,661901.8543087859,2168116.65112454,65,500,143,16,2649,116,246,FTP-BruteForce,0.5332615136008618,1
2018-02-14 10:47:00,3942,5241526.49695586,21081070.817617543,10630,9374,671685,1907219,248424.0976336399,622476.7070158332,1226345.5898449393,112,685,166,17,2826,101,270,FTP-BruteForce,0.5073566717402334,1
2018-02-14 10:48:00,4760,7926549.0779411765,26882233.76489522,16376,17824,1004278,9181322,296302.3459387668,522786.9921033158,1252380.1619628295,125,881,155,27,3125,81,261,Benign,0.4180672268907563,1
2018-02-14 10:49:00,4098,6179446.043435822,22797301.649626233,15523,19915,693993,16213155,119263.41379581517,594845.0515009258,1287320.6548113765,105,598,132,10,2787,104,271,Benign,0.4870668618838458,1
2018-02-14 10:50:00,4173,7343760.167265756,25124440.694087043,14006,30598,736018,31237496,184969.16038233595,585572.7710123035,1269408.693249177,93,626,99,12,2757,112,285,Benign,0.47759405703330937,1
2018-02-14 10:51:00,3682,6750262.256653992,24132309.585915964,15934,20432,673067,18968742,105016.44374306407,645107.6181278747,1444981.6457792027,68,399,80,2,2593,77,213,FTP-BruteForce,0.5404671374253124,1
2018-02-14 10:52:00,3198,3854973.5284552844,16806491.08757952,7985,7186,477367,2337990,47593.24881785158,746772.6290934745,1442226.2040265708,32,350,93,4,2525,100,211,FTP-BruteForce,0.6191369606003753,1
2018-02-14 10:53:00,4087,7437285.885979936,24782342.21968618,15789,29717,891958,29486449,141528.83421604097,595171.3885651238,1171990.7302140899,97,502,147,8,2893,110,284,Benign,0.48935649620748717,1
2018-02-14 10:54:00,5151,11899246.378761405,32670179.97223167,31256,42348,1479394,40343162,339150.19076179597,467502.7060983273,1267301.100910914,116,521,61,7,3122,98,300,Benign,0.38613861386138615,1
2018-02-14 10:55:00,3317,4925408.837202291,19872475.175057948,8245,7108,436156,1724252,69845.64004866147,748640.1260430546,1370085.9769026963,30,483,84,5,2547,132,274,FTP-BruteForce,0.6029544769369912,1
2018-02-14 10:56:00,3599,5529011.470408447,20997890.7906061,14442,19178,612753,18463720,129308.12434336745,672061.6147274519,1355506.741592946,89,628,78,10,2503,175,366,FTP-BruteForce,0.5529313698249514,1
2018-02-14 10:57:00,4800,9677787.93125,29829618.8569846,19667,22079,1108074,14131480,195402.6997959395,528263.9102428866,1233909.1991929556,192,669,156,19,2970,109,329,Benign,0.41458333333333336,1
2018-02-14 10:58:00,5231,9974817.584591856,29580296.00834327,23542,27396,1441903,18732622,162834.85961031876,470330.20103136345,1077480.5721389449,86,564,180,11,3274,95,293,Benign,0.3785127126744408,1
2018-02-14 10:59:00,5664,8493207.870762711,27328972.301558793,23417,29206,1281855,22474644,217876.26799759665,438900.3799604272,1009525.7918586608,139,830,167,20,3170,196,399,Benign,0.3531073446327684,1
2018-02-14 11:00:00,4531,6702232.76980799,23616521.856697425,16647,18952,951394,13732709,113245.49985646423,541240.9033560575,1253569.2446228215,115,796,193,21,2866,222,386,Benign,0.43919664533215624,1
2018-02-14 11:01:00,3533,4152677.8675346733,18042177.207225252,13254,17320,480212,16720240,220420.1685295683,688169.4660419624,1269349.1706805225,138,670,130,11,2481,163,350,FTP-BruteForce,0.5632606849702803,1
2018-02-14 11:02:00,4184,7592124.923279159,25685001.732011136,17584,20134,884220,15635863,209513.82446451165,594508.6520618623,1267580.3318119263,127,667,138,15,2874,90,269,Benign,0.4780114722753346,1
2018-02-14 11:03:00,4131,4526398.785524086,19395366.691864286,15464,17917,763082,13317605,183222.8687751656,584983.0755637028,1099132.9910253095,75,680,233,9,2929,77,217,Benign,0.4793028322440087,1
2018-02-14 11:04:00,3649,6274112.779391614,23523360.51909518,14197,25365,698019,25616710,115886.68565071975,652534.901878019,1188209.2667987659,47,529,133,3,2683,103,228,FTP-BruteForce,0.5450808440668676,1
2018-02-14 11:05:00,3270,5361137.655045872,21268292.22566981,12891,16146,574849,14104034,159462.56247121753,742077.7524261975,1487624.881835491,67,357,121,14,2559,56,177,FTP-BruteForce,0.6116207951070336,1
2018-02-14 11:06:00,3390,5686673.85899705,22252209.37166847,14342,28507,545446,32148455,129594.73921686277,703368.1791995672,1328730.0383165623,72,380,77,9,2488,66,217,FTP-BruteForce,0.584070796460177,1
2018-02-14 11:07:00,3773,6635677.853432282,24453953.305202764,13224,15329,558351,11110484,77487.09609596843,627049.8632245442,1240718.8240154346,69,366,71,4,2577,55,211,FTP-BruteForce,0.5274317519215478,1
2018-02-14 11:08:00,3475,5995868.025899281,22884903.38742838,14804,22436,563419,22638331,172389.76128031,688125.9947189689,1503420.990122777,68,400,84,9,2522,91,188,FTP-BruteForce,0.5697841726618705,1
2018-02-14 11:09:00,3980,7574165.326884422,25639085.251565035,15426,17614,816043,12432128,172845.72746202382,608673.2367653433,1264350.5743794735,60,481,81,7,2770,84,245,FTP-BruteForce,0.5025125628140703,1
2018-02-14 11:10:00,4838,8547021.350558082,27572327.866855994,20411,30520,1089368,27317931,166976.20005961196,508076.767827547,1019834.0967610246,112,624,78,14,2972,92,265,Benign,0.41132699462587846,1
2018-02-14 11:11:00,3694,5272722.833784515,21548071.799603347,8575,7215,438965,1330086,107627.80337234172,655324.083804559,1328172.9660790632,73,449,90,15,2475,108,249,FTP-BruteForce,0.5414185165132648,1
2018-02-14 11:12:00,4802,9036595.724489795,28420104.556453872,16041,20913,958333,13985322,151349.02559839707,506443.45695432,1039558.920690629,101,589,73,12,2853,162,302,Benign,0.4144106622240733,1
2018-02-14 11:13:00,3821,7442186.875425281,25809185.195702188,14348,19006,742611,15678650,192491.48383731573,654179.9245769947,1176002.8228433174,95,512,69,20,2597,106,226,FTP-BruteForce,0.5208060717089767,1
2018-02-14 11:14:00,3135,3969346.5103668263,17560080.8860358,6498,5547,386787,1053371,33248.32297046501,771929.8123305931,1397919.2806851254,88,472,44,4,2358,152,276,FTP-BruteForce,0.631578947368421,1
2018-02-14 11:15:00,3105,4119065.270531401,17537910.152504984,7363,6688,453884,2247769,161695.6087165681,791486.2438955503,1239786.424024904,114,455,79,19,2418,82,242,FTP-BruteForce,0.644122383252818,1
2018-02-14 11:16:00,3517,6788133.614159795,24491286.68440047,10905,11832,609593,6530390,129972.73098385574,679380.0522819216,1287647.3090177649,112,384,69,15,2548,75,212,FTP-BruteForce,0.5658231447256185,1
2018-02-14 11:17:00,3784,7431052.700317125,25489704.049698304,14615,27772,873370,27350843,76126.50832237506,647238.4297023702,1190940.625685755,17,358,139,10,2761,55,161,FTP-BruteForce,0.5285412262156448,1
2018-02-14 11:18:00,3856,5535603.0357883815,20390306.197603043,11625,14047,716757,8863395,377785.34117615415,622758.4948460857,1040813.0445238198,61,543,72,6,2741,84,197,FTP-BruteForce,0.5160788381742739,1
2018-02-14 11:19:00,4140,4980683.694927536,19934534.874518417,11177,11731,594936,5532432,113440.73331175632,588193.9947143674,1125064.6223401327,75,729,81,7,2842,81,255,Benign,0.4806763285024155,1
2018-02-14 11:20:00,3305,4672022.576701967,19065398.88786873,7723,6609,391416,1231468,145757.8712097085,712474.4109815364,1219814.3055318752,49,400,70,4,2525,48,164,FTP-BruteForce,0.5990922844175491,1
2018-02-14 11:21:00,4102,9199070.58654315,28688597.73545736,14386,17641,861590,10843234,304407.7176449117,603587.0486070934,1106933.8434730144,62,339,122,23,2800,57,192,Benign,0.48756704046806437,1
2018-02-14 11:22:00,3545,6855531.819746121,24846999.799880154,11782,13022,493708,8986331,147525.79538186465,684389.8868035792,1351122.6456153924,77,386,54,7,2543,103,204,FTP-BruteForce,0.5613540197461213,1
2018-02-14 11:23:00,3516,5972757.793515358,22141916.47851819,9554,10090,568118,4697473,273947.0716045896,699234.9204589695,1174121.2947318926,74,484,76,11,2578,110,260,FTP-BruteForce,0.5688282138794084,1
2018-02-14 11:24:00,3169,5130004.321236983,20821879.84771003,7533,6691,387407,1740230,185308.7991259677,775335.9223521801,1214103.3306776208,116,436,86,18,2403,94,235,FTP-BruteForce,0.6279583464815399,1
2018-02-14 11:25:00,4272,9219633.478698501,28772802.228006665,15383,17122,870959,10054662,180368.6457419814,574138.385126027,1268275.6466699375,109,447,95,9,2747,79,236,Benign,0.4658239700374532,1
2018-02-14 11:26:00,4347,8807179.519438693,27977261.96272073,15180,16953,891702,10046720,172841.44443250212,560377.3832774999,1039608.3674408143,108,583,69,17,2767,126,309,Benign,0.4554865424430642,1
2018-02-14 11:27:00,3957,6036613.59893859,22916648.464556124,10426,9846,574763,2946338,181047.00585585495,636304.1001023694,1078574.5854150497,58,503,85,10,2616,131,289,FTP-BruteForce,0.5054334091483447,1
2018-02-14 11:28:00,4354,6998175.836012862,24463564.315055426,13514,14696,806523,8202142,241072.02664592455,582182.9580230941,1179143.1512214486,183,733,163,28,2761,157,355,Benign,0.45705098759761137,1
2018-02-14 11:29:00,3562,4486514.369455362,19360220.190532546,8927,8159,568482,2586502,177650.41954262293,697576.0973356877,1087729.0680380478,108,523,134,20,2577,116,263,FTP-BruteForce,0.5614823133071308,1
2018-02-14 11:30:00,3651,5291394.7444535745,20812250.00002647,9939,8730,717225,2110002,256789.47144511278,674026.8976682987,1213213.3196400537,94,479,179,16,2703,77,211,FTP-BruteForce,0.5447822514379622,1
2018-02-14 11:31:00,4437,7455996.569078206,25240656.66225275,16899,18519,967952,11639279,132781.40212562704,566921.3484993073,1149937.2491603915,89,509,226,14,2885,122,277,Benign,0.4485012395762903,1
2018-02-14 11:32:00,3586,5391008.804517568,21530572.64737808,9483,10110,551715,4952102,148731.09909496765,685845.9448641568,1336505.5728395297,67,444,103,11,2542,84,207,FTP-BruteForce,0.5521472392638037,1
2018-02-14 11:33:00,4124,6791978.547769156,24576064.201165054,13185,13337,772748,6122552,127816.47694553823,584251.0161768105,1167379.1489969287,53,552,148,5,2825,128,263,Benign,0.48496605237633367,1
2018-02-14 11:34:00,5094,7005187.440125638,24950542.94827299,17722,19258,1083191,10539515,271676.15183526184,481435.92490722873,929720.0617884309,127,737,122,24,3181,90,260,Benign,0.3906556733411857,1
2018-02-14 11:35:00,4068,7120545.880776795,24959279.63763782,16239,23640,793058,21168229,226096.28213562493,601127.0423809604,1072704.0132163488,78,536,102,16,2719,107,268,Benign,0.4916420845624385,1
2018-02-14 11:36:00,3455,6491087.096671491,23732197.035724256,14528,17469,697537,14480238,98790.7896905466,721055.5973681635,1295728.9096408011,90,464,123,15,2584,108,258,FTP-BruteForce,0.5759768451519537,1
2018-02-14 11:37:00,3090,3619647.070873786,16811358.34722077,10014,13675,408595,12802844,371033.4555528138,812507.3181915449,1212543.9510783744,152,522,85,16,2356,100,250,FTP-BruteForce,0.6440129449838188,1
2018-02-14 11:38:00,3077,3676600.721481963,16998502.566264633,10299,12574,416705,10726454,95390.34624675,784620.102974143,1197233.3833809912,60,347,70,4,2399,46,182,FTP-BruteForce,0.6434839129021774,1
2018-02-14 11:39:00,3991,7389160.158606865,25862168.629993767,17298,28050,823736,27781188,187386.63581500234,620857.3528610342,1194220.5247170741,87,389,91,25,2726,48,205,FTP-BruteForce,0.5011275369581558,1
2018-02-14 11:40:00,3826,6557953.710925248,23928813.082872324,15091,18764,671984,15415605,243326.4852771621,648050.2352139321,1055769.3120695045,28,358,91,4,2646,56,145,FTP-BruteForce,0.520125457396759,1
2018-02-14 11:41:00,3951,7917376.827891673,26433656.536663216,20836,30105,831303,30333163,78901.89526020158,631481.8400029807,1096039.5763999785,64,404,144,12,2746,74,225,FTP-BruteForce,0.5062009617818274,1
2018-02-14 11:42:00,3400,4804769.503529412,19686683.14592978,12669,16248,675716,14052314,208341.39326212072,726360.1433258742,1297049.6248636548,128,479,199,19,2540,72,232,FTP-BruteForce,0.5852941176470589,1
2018-02-14 11:43:00,3455,5722580.05065123,22139778.26975792,15017,21789,697724,20908791,126642.61170021164,705326.4904463409,1107185.7947019015,102,434,157,15,2545,103,237,FTP-BruteForce,0.5759768451519537,1
